Time,Distance
4370,4.77162
4380,5.47489
4390,4.27475
4400,5.00011
4410,5.48964
4420,5.24173
4430,4.05075
4440,3.81529
4450,3.5923
4460,3.38414
4470,3.19313
4480,1.31626
4490,1.17824
4500,0
4510,0.110257
4520,0.213259
4530,0.309642
4540,1.42623
4550,1.50082
4560,1.57011
4570,3.74652
4580,1.69485
4590,1.75128
4600,2.06585
4610,3.95006
4620,3.99236
4630,2.06687
4640,2.06589
4650,5.42149
4660,5.44034
4670,5.45873
4680,4.34882
4690,4.36455
4700,4.38161
4710,4.40053
4720,4.42179
4730,2.06711
4740,1.80168
4750,1.75532
4760,1.71136
4770,1.6702
4780,1.63238
4790,1.59856
4800,0
4810,0.0708322
4820,0.15448
4830,0.250282
4840,0.357261
4850,6.79236
4860,6.91385
4870,6.58754
4880,6.71813
4890,6.852
4900,6.9878
4910,1.30931
4920,0.26325
4930,0.408385
4940,0.551777
4950,0.69106
4960,0.371444
4970,0.245757
4980,0.13131
4990,0.045162
5000,0.0873045
5010,0.162728
5020,0.226227
5030,0.27353
5040,0.302546
5050,2.26202
5060,0.298891
5070,0.263
5080,0.202266
5090,0.115125
5100,0
5110,0.153556
5120,0.352596
5130,1.59144
5140,1.68421
5150,1.83905
5160,2.05658
5170,2.33127
5180,2.30088
5190,1.54026
5200,2.2489
5210,2.63492
5220,2.86686
5230,3.48769
5240,3.93556
5250,4.38832
5260,4.8403
5270,5.28649
5280,5.72233
5290,7.36312
5300,7.76005
5310,8.13459
5320,8.48354
5330,8.80388
5340,7.90579
5350,8.16648
5360,0.495738
5370,1.60164
5380,1.45308
5390,1.3531
5400,0
5410,1.30931
5420,1.36178
5430,1.5409
5440,1.53399
5450,1.54381
5460,1.58182
5470,1.65813
5480,1.77924
5490,2.98605
5500,3.24616
5510,3.53168
5520,3.83905
5530,2.99648
5540,3.39252
5550,3.79578
5560,4.20297
5570,4.61081
5580,6.22614
5590,6.61549
5600,6.99574
5610,7.36397
5620,7.71742
5630,8.05339
5640,8.36933
5650,8.66277
5660,8.93132
5670,9.17269
5680,9.38465
5690,0.168331
5700,0
5710,0.142478
5720,0.273247
5730,0.392504
5740,0.500458
5750,3.09485
5760,3.07445
5770,3.05915
5780,3.32641
5790,0.3372
5800,1.48672
5810,1.48216
5820,1.48093
5830,1.48243
5840,1.48621
5850,3.39618
5860,3.38648
5870,3.37331
5880,3.35702
5890,3.33802
5900,1.85323
5910,1.70305
5920,1.68538
5930,1.66646
5940,1.64703
5950,1.62784
5960,1.60982
5970,1.59393
5980,1.5812
5990,1.57274
6000,0
6010,0.133832
6020,0.294638
6030,0.480312
6040,0.68871
6050,1.7758
6060,1.16499
6070,1.42852
6080,1.70604
6090,1.99534
6100,1.10611
6110,4.51116
6120,4.20324
6130,2.0453
6140,3.57546
6150,1.49692
6160,1.81277
6170,2.12341
6180,2.42664
6190,2.40773
6200,0.575231
6210,0.31386
6220,0.120021
6230,0.231776
6240,1.52167
6250,1.59002
6260,1.6681
6270,1.74737
6280,1.53035
6290,0.0583434
6300,0
6310,0.0338004
6320,0.0646003
6330,1.15166
6340,1.0771
6350,0.97919
6360,0.863685
6370,0.739427
6380,1.73912
6390,1.56895
6400,2.556
6410,6.58999
6420,6.35564
6430,6.61799
6440,6.4057
6450,6.19023
6460,8.9421
6470,9.16282
6480,9.38248
6490,9.59847
6500,9.80824
6510,10.0093
6520,9.58821
6530,9.77437
6540,9.94303
6550,10.0919
6560,9.76685
6570,9.87122
6580,9.94854
6590,0.0181755
6600,0
6610,0.0181755
6620,1.3737
6630,1.4559
6640,8.36599
6650,8.23536
6660,8.08161
6670,8.5792
6680,8.39149
6690,6.51212
6700,7.50333
6710,7.26708
6720,7.02192
6730,6.77044
6740,6.51528
6750,6.25908
6760,3.41677
6770,3.30776
6780,2.89496
6790,2.64484
6800,2.40542
6810,2.17938
6820,1.96943
6830,1.77827
6840,1.60867
6850,1.4634
6860,1.34523
6870,0.118585
6880,0.0646003
6890,0.0338004
6900,0
6910,0.0624741
6920,1.8121
6930,0.300415
6940,0.472469
6950,2.19083
6960,2.02612
6970,2.70082
6980,2.47859
6990,2.25257
7000,3.28308
7010,0.122645
7020,0.844985
7030,0.501039
7040,1.92093
7050,1.72739
7060,1.58297
7070,1.50122
7080,8.8192
7090,11.2938
7100,11.4984
7110,9.58508
7120,9.23625
7130,9.45868
7140,9.65653
7150,9.40656
7160,1.57703
7170,1.56759
7180,1.90243
7190,1.56876
7200,0
7210,0.0459307
7220,0.141448
7230,8.92637
7240,1.73251
7250,8.56907
7260,8.34033
7270,8.08167
7280,7.79573
7290,7.96537
7300,6.02829
7310,7.26177
7320,6.8853
7330,6.49706
7340,6.10077
7350,5.70032
7360,5.29975
7370,4.90328
7380,3.37059
7390,4.14025
7400,3.78279
7410,2.37704
7420,3.13927
7430,2.86228
7440,2.62064
7450,2.41755
7460,2.25507
7470,2.13377
7480,2.05287
7490,0.0406173
7500,0
7510,9.14855
7520,9.07948
7530,8.96859
7540,8.81871
7550,8.63264
7560,8.41314
7570,8.16301
7580,7.53012
7590,7.23348
7600,6.91503
7610,2.39378
7620,2.76481
7630,3.14574
7640,4.31057
7650,4.68778
7660,5.06818
7670,5.44731
7680,5.82096
7690,6.18513
7700,6.53599
7710,6.86993
7720,7.18352
7730,2.70891
7740,2.48945
7750,0.659516
7760,0.446253
7770,0.270223
7780,1.20014
7790,0.0436937
7800,0
7810,0.00197155
7820,0.0376806
7830,0.109335
7840,0.21335
7850,0.347464
7860,0.509393
7870,0.696893
7880,0.907674
7890,1.13943
7900,1.38986
7910,1.65663
7920,1.9374
7930,2.2298
7940,2.53151
7950,2.84015
7960,3.15339
7970,3.46892
7980,3.78444
7990,4.09771
8000,4.40651
8010,3.65931
8020,3.95504
8030,4.24011
8040,4.51247
8050,4.77013
8060,5.01117
8070,5.23371
8080,1.48727
8090,1.32406
8100,0
8110,0.154137
8120,0.311109
8130,0.472872
8140,0.640793
8150,0.815626
8160,0.997683
8170,1.18682
8180,1.38255
8190,1.58412
8200,1.79057
8210,0.580792
8220,0.734463
8230,0.914816
8240,1.10842
8250,1.30781
8260,1.50838
8270,1.70687
8280,3.75156
8290,3.64434
8300,4.06626
8310,3.98687
8320,4.1389
8330,4.27589
8340,4.39629
8350,4.49845
8360,1.67471
8370,1.61271
8380,1.57328
8390,0.038786
8400,0
8410,0.0649914
8420,0.159111
8430,10.113
8440,10.1038
8450,10.0889
8460,11.1372
8470,11.1162
8480,10.0965
8490,10.1481
8500,10.2032
8510,10.2618
8520,10.3239
8530,10.3893
8540,10.4578
8550,10.5289
8560,12.4402
8570,12.3645
8580,12.2898
8590,12.2167
8600,12.1457
8610,12.0773
8620,3.28553
8630,11.3656
8640,10.7513
8650,10.7421
8660,0.542359
8670,0.366586
8680,0.216299
8690,0.0934986
8700,0
8710,1.06118
8720,1.06526
8730,1.07541
8740,1.09009
8750,1.10856
8760,1.13075
8770,2.20464
8780,2.23894
8790,2.27951
8800,2.63887
8810,2.71357
8820,2.79748
8830,2.89005
8840,2.99072
8850,3.0989
8860,0.62844
8870,0.63409
8880,0.661521
8890,0.710312
8900,0.778071
8910,0.861531
8920,0.957443
8930,1.063
8940,0.965276
8950,0.812614
8960,0.656653
8970,0.497455
8980,0.335011
8990,0.169246
9000,0
9010,0.17981
9020,0.376404
9030,0.588657
9040,0.815383
9050,1.05535
9060,1.30728
9070,1.56986
9080,1.84176
9090,2.12164
9100,2.40814
9110,2.69987
9120,2.99546
9130,3.29355
9140,3.59275
9150,3.89172
9160,3.24874
9170,0.918982
9180,1.6236
9190,1.34333
9200,1.07635
9210,0.829992
9220,0.619239
9230,0.476962
9240,0.451617
9250,0.542086
9260,0.726584
9270,0.520177
9280,0.32977
9290,0.156184
9300,0
9310,0.147696
9320,1.08799
9330,1.00829
9340,2.58775
9350,2.73937
9360,2.89159
9370,2.17423
9380,2.29509
9390,2.41455
9400,2.53215
9410,2.64737
9420,2.75965
9430,1.04338
9440,1.08364
9450,1.13214
9460,1.18622
9470,2.43518
9480,3.33301
9490,1.35806
9500,2.74889
9510,2.83648
9520,2.91445
9530,1.54127
9540,1.57025
9550,1.59092
9560,1.60291
9570,1.60617
9580,1.60103
9590,1.58837
9600,0
9610,0.178563
9620,0.392903
9630,0.640787
9640,0.919912
9650,12.2753
9660,12.0045
9670,11.7095
9680,10.8232
9690,10.5054
9700,10.1704
9710,9.82017
9720,8.98338
9730,8.58113
9740,8.17017
9750,7.75316
9760,7.33283
9770,6.91203
9780,6.49358
9790,6.08043
9800,5.67567
9810,5.28218
9820,4.90309
9830,4.54137
9840,3.30773
9850,3.88216
9860,0.863364
9870,0.594614
9880,0.359259
9890,0.160125
9900,0
9910,0.128401
9920,0.235001
9930,0.321025
9940,9.95073
9950,9.9678
9960,1.92849
9970,1.96062
9980,1.98506
9990,2.00284
10000,2.01522
10010,2.44069
10020,3.22877
10030,3.15808
10040,3.07805
10050,2.98987
10060,2.89473
10070,10.7765
10080,10.6578
10090,10.5335
10100,10.4044
10110,9.42476
10120,0.338435
10130,1.04147
10140,0.88829
10150,0.735009
10160,0.582561
10170,0.431905
10180,0.931125
10190,0.139704
10200,0
10210,0.144776
10220,0.304248
10230,0.477493
10240,0.663458
10250,0.861059
10260,1.06912
10270,1.28647
10280,3.81929
10290,3.61851
10300,3.41595
10310,3.21332
10320,3.01242
10330,2.81523
10340,2.62386
10350,2.44064
10360,2.26797
10370,2.10853
10380,1.96493
10390,1.83967
10400,1.73495
10410,1.6521
10420,1.59154
10430,1.55216
10440,1.5316
10450,1.52615
10460,1.53155
10470,1.54301
10480,0.242712
10490,0.115111
10500,0
10510,0.109716
10520,0.221695
10530,2.45191
10540,2.34534
10550,2.24284
10560,9.27734
10570,9.14734
10580,9.01102
10590,8.86966
10600,8.72435
10610,5.86818
10620,5.71326
10630,5.55578
10640,5.39697
10650,5.23808
10660,7.9692
10670,7.89872
10680,7.82618
10690,7.75194
10700,7.67633
10710,2.37623
10720,2.24898
10730,2.12831
10740,2.18307
10750,1.91056
10760,1.81574
10770,1.73219
10780,0.164969
10790,0.0841652
10800,0
10810,0.101888
10820,0.232977
10830,0.391786
10840,0.576329
10850,3.96644
10860,3.74303
10870,3.50195
10880,3.24573
10890,2.97701
10900,2.69858
10910,2.41348
10920,2.12511
10930,3.0266
10940,2.74209
10950,2.46344
10960,2.19487
10970,1.94134
10980,1.70879
10990,1.50434
11000,1.33622
11010,1.21273
11020,1.13969
11030,1.11708
11040,2.4076
11050,1.57654
11060,2.70392
11070,1.82057
11080,0.156797
11090,1.96923
11100,0
11110,2.0229
11120,2.03179
11130,2.04591
11140,2.08057
11150,2.31082
11160,2.62004
11170,2.61162
11180,2.6546
11190,5.96249
11200,6.63807
11210,6.21476
11220,5.77909
11230,5.33605
11240,4.89097
11250,4.44949
11260,4.01782
11270,3.60267
11280,3.21126
11290,2.85158
11300,2.53202
11310,2.26076
11320,2.04439
11330,1.88583
11340,4.71585
11350,4.56332
11360,4.4369
11370,4.33499
11380,4.25637
11390,0.055642
11400,0
11410,0.116337
11420,0.303593
11430,0.55861
11440,0.876789
11450,1.25305
11460,2.22181
11470,2.00678
11480,1.87418
11490,1.87318
11500,2.02947
11510,2.32975
11520,2.7385
11530,3.2207
11540,7.47808
11550,6.85501
11560,5.19027
11570,4.5353
11580,3.88849
11590,3.25777
11600,2.65254
11610,2.08528
11620,1.57552
11630,1.16018
11640,0.910245
11650,0.896978
11660,1.06776
11670,1.3033
11680,0.649008
11690,0.14548
11700,0
11710,0.0814841
11720,0.112668
11730,0.104055
11740,0.0952544
11750,0.166533
11760,0.310552
11770,0.501406
11780,0.729924
11790,1.37462
11800,1.31735
11810,7.26915
11820,6.94711
11830,6.60624
11840,6.24974
11850,5.88093
11860,5.50332
11870,6.01434
11880,5.62869
11890,3.07543
11900,3.34678
11910,2.5517
11920,2.18156
11930,1.82504
11940,1.48564
11950,1.16682
11960,0.871997
11970,0.604581
11980,0.367923
11990,0.165315
12000,0
12010,8.28334
12020,5.37873
12030,5.4518
12040,2.79135
12050,2.86084
12060,2.91939
12070,2.9679
12080,5.63656
12090,5.64302
12100,3.06178
12110,3.07864
12120,3.08962
12130,3.09544
12140,3.09684
12150,3.09447
12160,5.50433
12170,6.54136
12180,6.67147
12190,6.6359
12200,5.354
12210,1.14304
12220,2.02423
12230,0.08527
12240,0.0516396
12250,0.0352995
12260,0.0371822
12270,0.0419125
12280,0.0394259
12290,0.0260648
12300,0
12310,0.0413968
12320,0.0990508
12330,0.171777
12340,1.18098
12350,1.14935
12360,1.12482
12370,1.11154
12380,1.11335
12390,1.13317
12400,1.1726
12410,9.3429
12420,9.47928
12430,9.46589
12440,9.45216
12450,9.43809
12460,9.42367
12470,9.40882
12480,9.39344
12490,8.17658
12500,8.13808
12510,8.09988
12520,8.06188
12530,8.02397
12540,7.98599
12550,2.70537
12560,2.63543
12570,2.58096
12580,2.54312
12590,0.0461057
12600,0
12610,0.0472764
12620,0.100424
12630,0.161397
12640,1.29377
12650,1.37471
12660,0.399372
12670,0.497296
12680,0.603955
12690,0.718797
12700,0.841202
12710,0.970487
12720,1.10593
12730,1.75726
12740,1.81649
12750,1.88699
12760,1.96822
12770,2.05929
12780,2.15909
12790,3.74748
12800,3.60674
12810,3.46737
12820,3.3301
12830,3.87796
12840,2.76407
12850,2.66207
12860,3.71611
12870,0.368533
12880,0.238549
12890,0.115453
12900,0
12910,0.117275
12920,0.24545
12930,0.880138
12940,0.529237
12950,0.682222
12960,0.84083
12970,1.00375
12980,1.48815
12990,1.3869
13000,1.29821
13010,0.808226
13020,0.934065
13030,1.06727
13040,2.15386
13050,2.30383
13060,1.46836
13070,1.59328
13080,1.71038
13090,2.81601
13100,2.91578
13110,3.00171
13120,3.07258
13130,2.12537
13140,2.16483
13150,2.18698
13160,0.279465
13170,0.244838
13180,0.187844
13190,0.106759
13200,0
13210,0.145199
13220,8.15364
13230,5.9828
13240,5.86902
13250,5.75866
13260,5.66039
13270,5.58305
13280,4.092
13290,4.03861
13300,4.04016
13310,5.63668
13320,6.6883
13330,6.4061
13340,6.15299
13350,5.9359
13360,5.76063
13370,5.63122
13380,5.54938
13390,5.51417
13400,5.52199
13410,5.56693
13420,5.64145
13430,4.20071
13440,4.31199
13450,4.43101
13460,4.5476
13470,1.29136
13480,0.119055
13490,0.0365804
13500,0
13510,1.54986
13520,1.54202
13530,1.55293
13540,1.59177
13550,1.66791
13560,2.02417
13570,1.82168
13580,1.63398
13590,3.04497
13600,2.99129
13610,2.99472
13620,3.06472
13630,3.20433
13640,4.22468
13650,3.67378
13660,5.88032
13670,5.4811
13680,5.08278
13690,4.68933
13700,4.30492
13710,3.93399
13720,3.5812
13730,3.25144
13740,2.9497
13750,1.77799
13760,1.62929
13770,1.54309
13780,1.51379
13790,0.198517
13800,0
13810,0.16683
13820,0.313989
13830,0.443178
13840,0.556135
13850,0.654637
13860,3.47166
13870,3.54976
13880,3.61787
13890,2.83849
13900,2.90039
13910,5.82909
13920,5.57916
13930,6.76508
13940,5.76429
13950,4.37343
13960,4.35133
13970,4.3258
13980,6.79058
13990,6.74126
14000,6.6916
14010,6.64271
14020,6.5957
14030,6.55166
14040,6.42362
14050,6.39729
14060,6.37501
14070,6.35764
14080,5.19263
14090,6.34148
14100,0
14110,0.0399401
14120,0.0935132
14130,0.159883
14140,0.238156
14150,0.327439
14160,0.426769
14170,0.535211
14180,0.651812
14190,0.936684
14200,2.35181
14210,2.23749
14220,2.1212
14230,2.00424
14240,1.888
14250,1.77395
14260,1.66363
14270,1.55864
14280,2.78991
14290,3.21021
14300,3.2641
14310,3.31962
14320,2.27951
14330,4.52911
14340,2.84569
14350,2.95471
14360,2.09397
14370,0.210644
14380,0.128942
14390,0.0585001
14400,0
14410,0.0488767
14420,0.091434
14430,0.128624
14440,0.161455
14450,0.190987
14460,0.218284
14470,0.244422
14480,0.270374
14490,0.297032
14500,0.325109
14510,0.355133
14520,0.387437
14530,3.14927
14540,3.17403
14550,3.20143
14560,1.4651
14570,1.49499
14580,1.5268
14590,1.56
14600,1.59402
14610,1.62828
14620,1.66224
14630,1.69531
14640,1.72694
14650,2.39592
14660,1.89038
14670,1.90072
14680,2.71087
14690,0.0201411
14700,0
14710,0
14720,1.0656
14730,1.0656
14740,1.93335
14750,1.93335
14760,3.34724
14770,1.93335
14780,1.93335
14790,1.93335
14800,1.93335
14810,1.93335
14820,1.93335
14830,3.34723
14840,3.34723
14850,3.34723
14860,3.34723
14870,3.34723
14880,3.34723
14890,3.34723
14900,3.34723
14910,3.34723
14920,3.34723
14930,3.34723
14940,3.34723
14950,3.91844
14960,3.91844
14970,3.91844
14980,3.91844
14990,3.91844
